"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"shares";"reactions";"like";"love";"haha";"wow";"sad";"angry"
"2";"189";"21";"2842121876076299_2842554642699689";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Eines wird in Corona Zeiten - rein psychologisch betrachtet, recht deutlich.  Und beantwortet auch die Fragen aus unserer Geschichte .."" wie konnte es damals, um 1930, soweit kommen, dass so viele Menschen einem - nennen wir Ihn Politiker, gehorsam folgten. Scheinbar jegliche eigene Meinung , Zweifel , Denke  über Bord warfen?  Die Antwort ist einfach .. Angst, Panik, denunzieren und Hysterie !!!!!!  Ist diese nur groß genug, sei es nun die Gesundheit , Enteignung, Existenz , Zukunft , Hunger - dann folgen Menschen. Sie folgen & sind bereit große und elementare Bereiche Ihrer Rechte , aber auch Ihrer Werte und eigentlichen Verhaltensmuster ohne kritisch zu sein abzugeben. Dazu alleine reicht Angst völlig aus...natürlich rein psychologisch betrachtet.  Und heute im Jahre 2020 , tut der Mensch es wieder. Er war und bleibt so - schaut Euch an , schaut Euch um. Man kann sich selbst nicht ausschließen .. Herdenzwang , Panik , Angst, zwangsmassnahmen die auf Verordnungen basieren und nicht durch Gesetze durch den Bundestag geregelt wurden ..möglichst 24 Std am Tag mediale berieselung, Panik, Zahlen in keinem Verhältnis, Tests die nicht für Diagnosen zugelassen sind, verdreifachen von Tests, um die Panik weiter am laufen zu halten...Und das über Monate in dauerschleife. Mittlerweile gehen Städte so weit, dass man Mitmenschen anschwärzen kann...Geht es eigentlich noch.... Das ganze nimmt mittlerweile Gestalt an, die stark an die Zeit um 1930 erinnert. Liebe Mitmenschen, seid euch bewusst, dass das im 3 Reich nicht anders war und da waren es auch die blinden und schlaf schafe die angeblich von nichts wussten oder wissen wollten.... Nicht hinterfragt haben und nicht selbstständig gedacht haben. Habt ihr bis heute nichts dazu gelernt 🤔. Es gibt mehr als einen Virologen und es gibt mehr als aktuelle politiker die in ihrem Handeln und tun nicht unabhängig agieren. Heute ist es viel schneller & einfacher möglich als je zu vor Menschen in Panik zu versetzen und zu kontrollieren via mainstream Medien wie TV, Radio, Internet, warnapps etc..  Wie konnte es soweit kommen ?? Warum sind heute und waren damals so wenig kritisch , geht man bei der Frage ca 80 Jahre zurück, weiß man das Kritiker , Patrioten, Zweifler oder Menschen die trotz eigener Angst Dinge hinterfragten & an zweifelten, Mund tot  gemacht wurden. Man ging Sie an ..es tat die Politik , die Exekutive , der Nachbar , Bekannte , der vermeintliche Freund.  Und was passiert heute ? Es passiert wieder ! Man denunziert , fährt Menschen übers Maul, die im Grunde die gleiche Angst verspüren - aber eben kritisch sachlich bleiben.  Freilich ...man kann inhaltlich die Zeiten & Situationen nicht direkt vergleichen... Oder vllt doch,  aber das Verhalten von Menschen unter Panik & Angst und nicht freier Berichterstattung ist und bleibt das gleiche.  Auch der Ausgang und das weitere Leben nach Krisen und auch dieser ist ungewiss. Es wurde vom rki die Bedeutung Pandemie geändert und somit kann man auch in Zukunft bei jedem neuen vermeintlichen Virus genau dieses Spiel wieder beginnen. Fragt euch einfach mal warum es untersagt wurde tote zu obduzieren.... Merkt ihr eigentlich überhaupt nichts mehr 🤔. In der Medizin ist und wird es immer so sein, dass wir von den Toten lernen.... Also warum verbietet das rki dieses.... Genau weil man vllt festellt, wie ein Herr Püschel, dass niemand an sondern nur im dümmsten Fall vllt mit vorerkrankungen und in Verbindung mit dem Virus verstorben ist. Komisch ist ebenfalls, dass dieser Mann ganz plötzlich im Ruhestand ist, damit er nicht mehr gehört werden kann. Folgen des ganzen sind heute wie damals nicht abzusehen. Auch deswegen ..lasst Menschen kritisch sein, lasst  andere Meinungen gelten und fangt endlich mal wieder an selbst zu denken!!!!! Ich persönlich brauche keine Politiker die mich an die Hand nehmen und mir sagen, was ich zu tun habe, denn wir alle sind mündige Bürger ☝️.  Auch unabhängige und objektive Berichterstattung in den Medien ist ist definitiv anders. Abschließend eine randnotiz.... Es sterben jeden Tag in Deutschland 2000 Menschen und das auch ohne Panik, verdummung und ohne vermeintliches virus... Und interessieren sich dafür unsere Politiker?? ... Leider nicht... Also hört auf mit absoluten Zahlen die in keiner relation stehen.  Ist die Angst nur groß genug ....glaubt die Menschheit alles und folgt blind 🤮🤮🤮";"2020-10-30T06:29:07+0000";"77";"7";"";"77";"77";"0";"0";"0";"0";"0"
"2";"190";"21";"2842121876076299_2842566259365194";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Ich würde mich niemals freiwillig testen lassen!";"2020-10-30T06:52:08+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"191";"21";"2842121876076299_2842567236031763";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Ich bin mir sicher, die Grafik für Deutschland schaut ähnlich aus.";"2020-10-30T06:53:48+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"192";"21";"2842121876076299_2842570112698142";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Panik, Panik, Panik. Das schaltet bei vielen einfach nur das Hirn aus und hinterfragt nichts mehr. Weil, wenn die es sagen, wird es wohl stimmen. Und alle die hinterfragen sind, Aufrührer, Covidioten, Verschwörungstheoretiker usw. Nur weil man wissen will, was tatsächlich Sache ist. Diese Leute haben in den letzten Jahren immer gepredigt, man darf die Zeit der Kriege nicht vergessen und was machen sie jetzt? Einfach nur noch unglaublich";"2020-10-30T06:58:49+0000";"111";"14";"";"113";"111";"0";"1";"1";"0";"0"
"2";"193";"21";"2842121876076299_2842570339364786";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"So wird das auch in Deutschland gemacht die zahlen werden manipuliert und es werden auch die mit ein gerechnet die das Corona hatte davon aber nix mitbekommen haben ,, keine Symptome ,, durch Zufall getestet und schon kann man die zahlen nach oben ziehen und wieviele falsch getestete gibt es  Dieser Test gehört meiner Meinung nach sofort verboten  Und jetzt beginnt die Grippe Zeit und Grippeviren gehören zum Stamm der Coronaviren und somit is man gleich wieder positiv";"2020-10-30T06:59:15+0000";"44";"0";"";"45";"44";"0";"1";"0";"0";"0"
"2";"194";"21";"2842121876076299_2842570866031400";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Martina Eckhardt 👍👍👍👍";"2020-10-30T07:00:20+0000";"2";"0";"";"2";"2";"0";"0";"0";"0";"0"
"2";"195";"21";"2842121876076299_2842577729364047";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Thorsten Teubert  Sehr gut geschrieben is genau das was ich sage z.B.  Es gibt 100 Wissenschaftler  99 davon sagen naja alles nicht ganz so schlimm und einer schreit Alarm Alarm Alarm und alle laufen diesen einem hinterher und die anderen 99 werden nicht angehört im gegen Teil die werden noch verpönt u.s.w.  Und so ist es mit RKI Drosten und Spahn  Das RKI ist staatlich geförderte und somit zählt nur diese Meinung und keine andere  Und das sollte man mit in Betracht ziehen ";"2020-10-30T07:10:01+0000";"17";"0";"";"17";"17";"0";"0";"0";"0";"0"
"2";"196";"21";"2842121876076299_2842578242697329";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Ich glaube das bei diesen lockdown was anderes steckt.Kann nur spekulieren,da ist was was die Bürger nicht mitkriegen dürfen.🤷‍♀️";"2020-10-30T07:11:00+0000";"6";"2";"";"6";"6";"0";"0";"0";"0";"0"
"2";"197";"21";"2842121876076299_2842581052697048";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"🤮🤮🤮";"2020-10-30T07:16:37+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"198";"21";"2842121876076299_2842582876030199";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"https://www.welt.de/vermischtes/article174076595/Grippewelle-in-Deutschland-So-viel-hatten-wir-noch-nie.html";"2020-10-30T07:19:56+0000";"0";"1";"";"0";"0";"0";"0";"0";"0";"0"
"2";"199";"21";"2842121876076299_2842582969363523";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Ja, wollt ihr uns mit eurer Zahlenspielerei verarschen? Und warum? Statements gegen schweizerische Massnahmen mit einer Statistik aus Italien vom April?  Ich verstehe solche Hetze und Manipulation gegen Achtsamkeit nicht... Würde gerne wissen, wer diese dubiose AfD Nahe Zeitung , welche schon mit rechtsradikalen ‚Partner‘ entlarvt wurde finanziert und welche Personen da in der Region Basel mit ihren skurrilen Statements am Werk sind - wir sind bewusst keine redaktionelle Zeitung, werden sie Partner und verdienen Geld... als Zitat; na ja";"2020-10-30T07:20:10+0000";"2";"2";"";"2";"2";"0";"0";"0";"0";"0"
"2";"200";"21";"2842121876076299_2842585226029964";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Super erklärt 👌👌👌";"2020-10-30T07:24:40+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"201";"21";"2842121876076299_2842590602696093";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Ja, das wollen Sie. Hier ein Bericht von Heise.de, der alles etwas relativiert. https://www.heise.de/tp/features/Corona-Lockdown-Droht-tatsaechlich-eine-akute-nationale-Gesundheitsnotlage-4942433.html";"2020-10-30T07:34:48+0000";"2";"4";"";"2";"2";"0";"0";"0";"0";"0"
"2";"202";"21";"2842121876076299_2842591109362709";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Roswitha Burkart";"2020-10-30T07:35:46+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"203";"21";"2842121876076299_2842591366029350";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Susan Büscher";"2020-10-30T07:36:17+0000";"1";"1";"";"1";"1";"0";"0";"0";"0";"0"
"2";"204";"21";"2842121876076299_2842605292694624";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Man man man...es geht nicht um Tote. Es geht um die die sterben könnten. Egal übrigens an was oder mit was. ....Notfallmedizin (DIVI) erfasste bis zum 29. Oktober 2020 bundesweit 21.785 belegte Intensivbetten, 7.559 Intensivbetten waren verfügbar....wenn ein Covid Patient nun über viele Wochen ein solches Bett belegt damit er nicht stirbt....dann ist in Kürze kein Platz mehr. Auch nicht mehr für bspw. einem Herzinfarkt, weil darüber hinaus auch nicht die Betten allein zählen sondern auch Personal da sein müsste.";"2020-10-30T08:01:48+0000";"11";"15";"";"17";"11";"0";"6";"0";"0";"0"
"2";"205";"21";"2842121876076299_2842607359361084";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Ich verstehe die Leute nicht Ich lass mich nicht testen";"2020-10-30T08:05:31+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"206";"21";"2842121876076299_2842614889360331";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"https://www.youtube.com/watch?v=q0DHYmXXCns";"2020-10-30T08:18:44+0000";"0";"0";"";"1";"0";"0";"1";"0";"0";"0"
"2";"207";"21";"2842121876076299_2842615022693651";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Thorsten Teubert  Komisch dass Leute die mahnen mehr zu denken Kanäle schauen, die einem gewissen Anführer nahestehen 😂";"2020-10-30T08:19:00+0000";"1";"0";"";"1";"1";"0";"0";"0";"0";"0"
"2";"208";"21";"2842121876076299_2842621479359672";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"Iris Vetter super Artikel !";"2020-10-30T08:31:19+0000";"0";"0";"";"0";"0";"0";"0";"0";"0";"0"
"2";"209";"21";"2842121876076299_2842630159358804";"data";"data.*";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"⏹Die UN und Peking arbeiten an einem Big-Data-Rechenzentrum in China.  ⏹Das „Global Geospatial Knowledge and Innovation Center“ befinde sich in der letzten Phase der Genehmigung und ermöglicht der Kommunistischen Partei Chinas, KPC ➡️ ganz offiziell  ➡️ Zugriff auf sämtliche Daten der UN-Mitgliedsstaaten.  Während sich die USA bemüht, den Datenfluss nach China zu begrenzen, verfolgen die Vereinten Nation ein völlig gegensätzliches Ziel. Mithilfe Pekings möchte die UN gemeinsame Datendrehscheiben einrichten, um die „Big Data“ all ihrer Mitglieder an einem Ort zu sammeln, zu speichern und auszuwerten.  https://m.youtube.com/watch?fbclid=IwAR0pq0tuTXmQ3eyO3j_ZrsNDwrEPx__zP-vPNK0BxOUgSsVdRewsm5KH4hw&v=zkpY7Hf4jc8";"2020-10-30T08:47:22+0000";"1";"0";"";"3";"1";"0";"1";"0";"1";"0"
"2";"210";"21";"1378045312483970_2842121876076299";"offcut";"";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
"2";"211";"21";"1378045312483970_2842121876076299";"headers";"";"fetched (200)";"2021-03-18 13:45:54.484351";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";""
