"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.name";"from.id";"created_time";"comments";"reactions";"shares";"comment_likes";"comment_comments"
"2";"10126";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:02:04+0000";"";"";"";"1";"0"
"2";"10127";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:03:12+0000";"";"";"";"1";"0"
"2";"10128";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:03:23+0000";"";"";"";"1";"0"
"2";"10129";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:03:27+0000";"";"";"";"0";"0"
"2";"10130";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:03:27+0000";"";"";"";"0";"0"
"2";"10131";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:04:13+0000";"";"";"";"0";"0"
"2";"10132";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:04:17+0000";"";"";"";"0";"1"
"2";"10133";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:04:45+0000";"";"";"";"0";"0"
"2";"10134";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:05:55+0000";"";"";"";"2";"0"
"2";"10135";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:06:12+0000";"";"";"";"0";"0"
"2";"10136";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:06:35+0000";"";"";"";"0";"0"
"2";"10137";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:07:20+0000";"";"";"";"0";"0"
"2";"10138";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:14:05+0000";"";"";"";"0";"0"
"2";"10139";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:15:17+0000";"";"";"";"10";"9"
"2";"10140";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:16:05+0000";"";"";"";"1";"0"
"2";"10141";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:16:41+0000";"";"";"";"0";"0"
"2";"10142";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:17:56+0000";"";"";"";"1";"0"
"2";"10143";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:22:21+0000";"";"";"";"0";"0"
"2";"10144";"202";"7382473689_10160607023768690";"offcut";"";"fetched (200)";"2022-02-22 01:17:19.113750";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"10145";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:22:29+0000";"";"";"";"0";"0"
"2";"10146";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:22:49+0000";"";"";"";"0";"0"
"2";"10147";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:25:36+0000";"";"";"";"1";"0"
"2";"10148";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:32:26+0000";"";"";"";"0";"0"
"2";"10149";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:34:41+0000";"";"";"";"3";"0"
"2";"10150";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:34:58+0000";"";"";"";"0";"1"
"2";"10151";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:35:07+0000";"";"";"";"1";"0"
"2";"10152";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:35:20+0000";"";"";"";"2";"0"
"2";"10153";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:36:15+0000";"";"";"";"0";"0"
"2";"10154";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:36:28+0000";"";"";"";"0";"0"
"2";"10155";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:38:19+0000";"";"";"";"0";"0"
"2";"10156";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:41:43+0000";"";"";"";"0";"0"
"2";"10157";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:41:55+0000";"";"";"";"2";"0"
"2";"10158";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:42:33+0000";"";"";"";"0";"1"
"2";"10159";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:42:37+0000";"";"";"";"1";"0"
"2";"10160";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:44:11+0000";"";"";"";"0";"0"
"2";"10161";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:44:29+0000";"";"";"";"1";"0"
"2";"10162";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:44:46+0000";"";"";"";"0";"0"
"2";"10163";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:46:59+0000";"";"";"";"1";"1"
"2";"10164";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:49:20+0000";"";"";"";"1";"0"
"2";"10165";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:49:48+0000";"";"";"";"0";"0"
"2";"10166";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:50:02+0000";"";"";"";"17";"16"
"2";"10167";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:50:03+0000";"";"";"";"0";"0"
"2";"10168";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:50:06+0000";"";"";"";"0";"0"
"2";"10169";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:51:07+0000";"";"";"";"1";"0"
"2";"10170";"202";"7382473689_10160607023768690";"offcut";"";"fetched (200)";"2022-02-22 01:17:19.416831";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"10171";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:53:28+0000";"";"";"";"0";"0"
"2";"10172";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:53:45+0000";"";"";"";"0";"0"
"2";"10173";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:54:04+0000";"";"";"";"0";"0"
"2";"10174";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:55:15+0000";"";"";"";"1";"0"
"2";"10175";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:55:33+0000";"";"";"";"0";"0"
"2";"10176";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:56:31+0000";"";"";"";"0";"0"
"2";"10177";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:57:46+0000";"";"";"";"0";"0"
"2";"10178";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:58:21+0000";"";"";"";"0";"0"
"2";"10179";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:58:48+0000";"";"";"";"0";"0"
"2";"10180";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:58:51+0000";"";"";"";"1";"0"
"2";"10181";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T15:58:55+0000";"";"";"";"2";"0"
"2";"10182";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:00:44+0000";"";"";"";"0";"0"
"2";"10183";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:00:54+0000";"";"";"";"0";"0"
"2";"10184";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:01:24+0000";"";"";"";"0";"0"
"2";"10185";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:01:26+0000";"";"";"";"0";"0"
"2";"10186";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:02:21+0000";"";"";"";"0";"0"
"2";"10187";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:03:40+0000";"";"";"";"0";"0"
"2";"10188";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:04:43+0000";"";"";"";"0";"0"
"2";"10189";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:05:14+0000";"";"";"";"0";"0"
"2";"10190";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:05:20+0000";"";"";"";"0";"0"
"2";"10191";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:06:00+0000";"";"";"";"0";"0"
"2";"10192";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:06:10+0000";"";"";"";"1";"0"
"2";"10193";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:07:18+0000";"";"";"";"0";"0"
"2";"10194";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:07:31+0000";"";"";"";"4";"6"
"2";"10195";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:08:12+0000";"";"";"";"1";"0"
"2";"10196";"202";"7382473689_10160607023768690";"offcut";"";"fetched (200)";"2022-02-22 01:17:19.735907";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"10197";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:08:45+0000";"";"";"";"3";"0"
"2";"10198";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:11:29+0000";"";"";"";"0";"0"
"2";"10199";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:12:30+0000";"";"";"";"0";"0"
"2";"10200";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:13:09+0000";"";"";"";"0";"0"
"2";"10201";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:14:35+0000";"";"";"";"1";"0"
"2";"10202";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:16:24+0000";"";"";"";"0";"0"
"2";"10203";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:16:48+0000";"";"";"";"0";"0"
"2";"10204";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:18:13+0000";"";"";"";"0";"0"
"2";"10205";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:19:29+0000";"";"";"";"0";"0"
"2";"10206";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:19:52+0000";"";"";"";"0";"0"
"2";"10207";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:20:49+0000";"";"";"";"0";"2"
"2";"10208";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:25:13+0000";"";"";"";"1";"0"
"2";"10209";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:26:50+0000";"";"";"";"0";"2"
"2";"10210";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:31:43+0000";"";"";"";"0";"0"
"2";"10211";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:34:45+0000";"";"";"";"1";"0"
"2";"10212";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:35:30+0000";"";"";"";"11";"5"
"2";"10213";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:35:55+0000";"";"";"";"0";"0"
"2";"10214";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:36:26+0000";"";"";"";"2";"1"
"2";"10215";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:37:57+0000";"";"";"";"0";"0"
"2";"10216";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:40:05+0000";"";"";"";"0";"0"
"2";"10217";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:42:06+0000";"";"";"";"0";"0"
"2";"10218";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:42:35+0000";"";"";"";"0";"0"
"2";"10219";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:43:10+0000";"";"";"";"0";"0"
"2";"10220";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:45:42+0000";"";"";"";"1";"0"
"2";"10221";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:51:03+0000";"";"";"";"2";"0"
"2";"10222";"202";"7382473689_10160607023768690";"offcut";"";"fetched (200)";"2022-02-22 01:17:19.998930";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"10223";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:53:14+0000";"";"";"";"0";"0"
"2";"10224";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:53:50+0000";"";"";"";"1";"0"
"2";"10225";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:54:24+0000";"";"";"";"0";"0"
"2";"10226";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T16:55:49+0000";"";"";"";"0";"0"
"2";"10227";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:05:29+0000";"";"";"";"0";"0"
"2";"10228";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:05:57+0000";"";"";"";"0";"0"
"2";"10229";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:06:15+0000";"";"";"";"1";"0"
"2";"10230";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:06:43+0000";"";"";"";"0";"0"
"2";"10231";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:08:44+0000";"";"";"";"0";"0"
"2";"10232";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:13:52+0000";"";"";"";"0";"0"
"2";"10233";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:15:27+0000";"";"";"";"0";"0"
"2";"10234";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:16:08+0000";"";"";"";"0";"0"
"2";"10235";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:17:16+0000";"";"";"";"2";"0"
"2";"10236";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:18:06+0000";"";"";"";"0";"0"
"2";"10237";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:19:38+0000";"";"";"";"1";"0"
"2";"10238";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:22:08+0000";"";"";"";"0";"0"
"2";"10239";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:22:10+0000";"";"";"";"0";"0"
"2";"10240";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:22:13+0000";"";"";"";"0";"0"
"2";"10241";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:23:34+0000";"";"";"";"0";"0"
"2";"10242";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:24:30+0000";"";"";"";"0";"4"
"2";"10243";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:26:24+0000";"";"";"";"1";"0"
"2";"10244";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:28:51+0000";"";"";"";"0";"0"
"2";"10245";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:30:32+0000";"";"";"";"0";"0"
"2";"10246";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:30:59+0000";"";"";"";"1";"0"
"2";"10247";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:31:06+0000";"";"";"";"0";"0"
"2";"10248";"202";"7382473689_10160607023768690";"offcut";"";"fetched (200)";"2022-02-22 01:17:20.341986";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";""
"2";"10249";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:38:35+0000";"";"";"";"0";"0"
"2";"10250";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:42:21+0000";"";"";"";"0";"0"
"2";"10251";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:44:55+0000";"";"";"";"0";"0"
"2";"10252";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:46:48+0000";"";"";"";"0";"0"
"2";"10253";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:47:01+0000";"";"";"";"0";"0"
"2";"10254";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:48:02+0000";"";"";"";"0";"0"
"2";"10255";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:49:59+0000";"";"";"";"0";"0"
"2";"10256";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:52:02+0000";"";"";"";"0";"0"
"2";"10257";"202";"7382473689_10160607023768690";"data";"data.*";"fetched (200)";"2022-02-22 01:17:20.731077";"Facebook:/<post-id>/comments";"";"";"2022-02-19T17:56:44+0000";"";"";"";"0";"0"
